employee_id,task_id,Task Description,Category,required_skills,employee_skills,skill_match_score,complexity_level,availability,past_performance,suitability_score
E92040,T60767,Set up CI/CD pipeline,devops,"['postgresql', 'jenkins', 'jira', 'selenium', 'pytest', 'pytorch', 'transformer']","['figma', 'mongodb', 'react']",0.0,2,0.6681943002212807,0.5661630879787437,0.24902327637267538
E88976,T30981,Develop ML models,data science,"['node.js', 'IsolationForest', 'oracle', 'LSTM', 'ARIMA', 'terraform', 'sql']","['javascript', 'sap', 'kafka']",0.0,3,0.6195156937296828,0.5118151868621997,0.011909911527932165
E62752,T33898,Develop API endpoints,backend,"['javascript', 'transformer', 'azure', 'big data']","['docker', 'java']",0.0,3,0.5852830705473592,0.6537257809356096,0.11301776002681568
E86893,T48251,Train NLP models,ai/ml,"['python', 'git', 'matplotlib', 'big data', 'wordpress', 'azure', 'catboost']","['prometheus', 'tensorflow', 'salesforce']",0.0,3,0.7312648853740331,0.3956412302740321,0.05520051054906372
E85857,T75055,Develop API endpoints,backend,"['html', 'javascript', 'LSTM', 'docker', 'git', 'spring']","['vue', 'spark', 'selenium']",0.0,3,0.7271775548048081,0.5830445666627113,0.35197412719646426
E30749,T76315,Monitor production systems,devops,"['mongodb', 'bash', 'css', 'azure', 'matplotlib']","['selenium', 'scikit-learn', 'tensorflow']",0.0,2,0.6840227631296966,0.6562443291075661,0.38123460317043933
E92759,T36463,Develop ML models,data science,"['angular', 'spark', 'rest api', 'seo', 'kafka', 'scikit-learn']","['c++', 'pytorch']",0.0,2,0.7491580793045104,0.5054928070490992,0.19898335900317884
E54598,T29672,Design UI,frontend,"['docker', 'python', 'grafana', 'pandas', 'big data', 'mongodb', 'aws']",['oracle'],0.0,2,0.7296969590593586,0.48237802181584577,0.37192076436162014
E29418,T34712,Set up CI/CD pipeline,devops,"['pytorch', 'oracle', 'angular', 'big data']","['grafana', 'html']",0.0,3,0.6690337284787259,0.7004080023269177,0.15996548236052593
E55954,T49073,Optimize frontend performance,frontend,"['pandas', 'linux', 'javascript', 'spring', 'LSTM', 'aws']","['mongodb', 'pytest', 'azure']",0.0,2,0.7609291465399665,0.6052345002169792,0.30866085249641667
E28566,T93200,Set up CI/CD pipeline,devops,"['IsolationForest', 'rest api', 'flask', 'wordpress', 'transformer']",['javascript'],0.0,3,0.7213649171638381,0.5457061562897432,0.25356554104349033
E68714,T91813,Design UI,frontend,"['html', 'scikit-learn', 'transformer', 'tensorflow', 'figma', 'prometheus']",['oracle'],0.0,3,0.728014254599846,0.3888045079136523,-0.09938100872512218
E95071,T32357,Set up CI/CD pipeline,devops,"['scikit-learn', 'pandas', 'vue', 'azure', 'catboost', 'hibernate']",['spark'],0.0,3,0.7643381761985037,0.41335071559723036,0.32627656959541684
E19926,T20427,Migrate services to Azure,cloud,"['vue', 'scikit-learn', 'IsolationForest', 'node.js', 'java', 'javascript', 'matplotlib']",['numpy'],0.0,3,0.7209761441934424,0.5501148241924453,0.4867789609378608
E28777,T22027,Develop API endpoints,backend,"['angular', 'seo', 'ARIMA', 'prometheus']",['bash'],0.0,3,0.7425371857342611,0.437790890325211,0.36762892323535534
E45908,T48107,Train NLP models,ai/ml,"['vue', 'hibernate', 'LSTM', 'power bi', 'css']","['react', 'javascript']",0.0,2,0.6203716972562849,0.6180570020388,0.3613884105319685
E41420,T72886,Design UI,frontend,"['kafka', 'jenkins', 'spark', 'react', 'c++', 'mongodb']","['IsolationForest', 'git', 'gcp']",0.0,3,0.7288862259231369,0.4465556599903744,0.3456421468115771
E69760,T39720,Monitor production systems,devops,"['pytest', 'tableau', 'big data', 'xgboost']","['power bi', 'hibernate', 'selenium']",0.0,3,0.6890392583909614,0.6956496511458394,0.21106799368021473
E59884,T95411,Train NLP models,ai/ml,"['wordpress', 'python', 'matplotlib', 'sql']","['sap', 'numpy']",0.0,2,0.737881169833157,0.6796499245578334,0.452392692195324
E17795,T14994,Automate tests,testing,"['angular', 'scikit-learn', 'matplotlib', 'flask', 'sap']",['tableau'],0.0,3,0.6136479720419554,0.6956720398164206,0.04076922598623092
E68385,T51396,Monitor production systems,devops,"['power bi', 'kafka', 'spring', 'c++', 'ARIMA', 'IsolationForest', 'tableau']",['tensorflow'],0.0,2,0.7645290879199313,0.5639327717696639,0.47397331996975034
E25197,T32285,Monitor production systems,devops,"['html', 'tensorflow', 'ARIMA', 'react', 'javascript']",['linux'],0.0,3,0.7598811857848007,0.5631610675353091,0.36475979656409346
E94692,T65474,Optimize frontend performance,frontend,"['sap', 'prometheus', 'xgboost', 'hibernate', 'postgresql', 'spring', 'selenium']",['rest api'],0.0,3,0.7421898969668038,0.6847633492539861,0.2194303115663889
E10045,T3502,Train NLP models,ai/ml,"['jira', 'spark', 'power bi', 'javascript']","['seo', 'transformer', 'oracle']",0.0,2,0.7120405667191876,0.7144491294796456,0.2934891445801991
E49590,T5230,Perform load testing,testing,"['node.js', 'pandas', 'microservices', 'kafka']","['python', 'transformer', 'oracle']",0.0,3,0.6730290187551754,0.46685922393810564,0.3639882262724522
E8106,T98070,Optimize cloud costs,cloud,"['seo', 'xgboost', 'python', 'jira', 'postgresql', 'power bi']","['numpy', 'git', 'pytorch']",0.0,3,0.6887189361896314,0.39580685046100317,0.3075573587687218
E87463,T55443,Develop API endpoints,backend,"['tensorflow', 'wordpress', 'sql', 'oracle', 'aws', 'tableau', 'big data']","['javascript', 'seo']",0.0,3,0.7204183310282826,0.4058864136683572,0.11583388058275972
E40327,T35054,Train NLP models,ai/ml,"['hibernate', 'flask', 'ARIMA', 'figma', 'catboost', 'pandas']","['big data', 'spark']",0.0,3,0.64990894149477,0.7353790716422541,0.3932670848340898
E49516,T13650,Migrate services to Azure,cloud,"['transformer', 'scikit-learn', 'pytest', 'sap', 'sql']","['vue', 'spring']",0.0,3,0.6704526916560395,0.3889323409872627,0.20709755530520793
E42986,T91445,Develop recommendation system,ai/ml,"['terraform', 'flask', 'prometheus', 'kafka']",['c++'],0.0,3,0.7909734243922276,0.37966699894656153,0.11233669286774575
E73110,T42798,Automate tests,testing,"['terraform', 'jira', 'pandas', 'grafana', 'figma']",['docker'],0.0,3,0.6991588643038106,0.68704953079651,0.4270922169136646
E59435,T15377,Set up CI/CD pipeline,devops,"['sap', 'mysql', 'power bi', 'postgresql', 'docker']","['figma', 'transformer', 'mysql']",0.14285714285714285,3,0.730592474519408,0.45452264696057476,0.36549245255862695
E96116,T59681,Develop ML models,data science,"['rest api', 'salesforce', 'wordpress', 'python', 'bash', 'grafana', 'spring']",['python'],0.14285714285714285,3,0.740730086183239,0.39402283905337265,0.45357301554163854
E6009,T18218,Optimize cloud costs,cloud,"['rest api', 'angular', 'django', 'jenkins']",['pytorch'],0.0,2,0.7540413278723088,0.45285546167773527,0.22907463402638759
E72303,T49569,Automate tests,testing,"['grafana', 'terraform', 'css', 'pytest']","['python', 'LSTM']",0.0,2,0.7105736216003988,0.671280912598847,0.43281771822481535
E30603,T35806,Migrate services to Azure,cloud,"['mongodb', 'catboost', 'html', 'sap', 'hibernate']",['html'],0.2,3,0.698517731703344,0.6903337087137058,0.3308311479463749
E5007,T97546,Migrate services to Azure,cloud,"['xgboost', 'java', 'LSTM', 'scikit-learn']",['sql'],0.0,2,0.7637415928579119,0.49156506029469493,0.26243653624525703
E51471,T12870,Develop recommendation system,ai/ml,"['aws', 'rest api', 'power bi', 'scikit-learn']","['terraform', 'wordpress']",0.0,3,0.6814817766973068,0.5463637615126329,0.17422966942182772
E3851,T21967,Develop API endpoints,backend,"['jira', 'numpy', 'selenium', 'wordpress', 'flask']","['microservices', 'gcp']",0.0,2,0.6831440371398981,0.43122943451933726,0.3824541263979757
E11274,T46444,Optimize cloud costs,cloud,"['prometheus', 'scikit-learn', 'wordpress', 'mysql', 'tensorflow']",['css'],0.0,3,0.7348789785206588,0.43363240989264096,-0.0019460559164731772
E46336,T56438,Analyze customer churn,data science,"['html', 'IsolationForest', 'prometheus', 'LSTM', 'figma', 'python']","['java', 'c++']",0.0,3,0.6615069786001274,0.662665014225052,0.39278600384707407
E83131,T11884,Optimize frontend performance,frontend,"['vue', 'numpy', 'python', 'IsolationForest']","['javascript', 'matplotlib']",0.0,2,0.5608068556283866,0.5155700032615098,0.2870322255677372
E2811,T49900,Implement authentication,backend,"['jira', 'scikit-learn', 'hibernate', 'selenium', 'gcp']",['jenkins'],0.0,2,0.7041793726022095,0.6201793235413722,0.4187037263100062
E59807,T5213,Train NLP models,ai/ml,"['oracle', 'jenkins', 'wordpress', 'grafana', 'java', 'IsolationForest', 'numpy']","['bash', 'git']",0.0,3,0.6555646759559722,0.7143961957034711,0.02760276496511188
E8789,T91451,Set up CI/CD pipeline,devops,"['jenkins', 'wordpress', 'java', 'ARIMA', 'matplotlib', 'numpy']","['rest api', 'tableau']",0.0,3,0.69097945260366,0.6906157316489265,0.08940881597170616
E37884,T91866,Develop API endpoints,backend,"['jenkins', 'jira', 'javascript', 'seo']","['pandas', 'salesforce', 'tableau']",0.0,2,0.6525466079733304,0.5483042140067309,0.06165316139739524
E80181,T93568,Develop recommendation system,ai/ml,"['prometheus', 'xgboost', 'azure', 'angular', 'mongodb', 'sap']","['css', 'gcp']",0.0,3,0.7142056986123132,0.42613218352151316,0.3524938299614793
E13791,T5153,Optimize cloud costs,cloud,"['azure', 'mysql', 'scikit-learn', 'selenium', 'transformer', 'xgboost']",['sql'],0.0,3,0.6066211735978672,0.6692109705229441,-0.046904009707102845
E47919,T41322,Develop recommendation system,ai/ml,"['ARIMA', 'javascript', 'prometheus', 'bash', 'terraform', 'microservices', 'salesforce']","['kafka', 'azure']",0.0,2,0.5897403078890991,0.4527508247320894,0.014950450239167412
E50463,T42693,Set up CI/CD pipeline,devops,"['LSTM', 'seo', 'aws', 'salesforce', 'microservices', 'spark']","['java', 'git']",0.0,3,0.7098193272895746,0.43829940758372254,0.3826127464714328
E58460,T29529,Monitor production systems,devops,"['git', 'catboost', 'angular', 'azure', 'mysql', 'pytest']","['css', 'tensorflow']",0.0,3,0.6925470275279371,0.6805174659616054,0.3094567961122022
E11431,T90314,Analyze customer churn,data science,"['pytest', 'catboost', 'hibernate', 'jira']","['scikit-learn', 'java', 'css']",0.0,3,0.7030147289761975,0.46219263110587894,0.45334600541726383
E73038,T23244,Optimize cloud costs,cloud,"['sql', 'salesforce', 'grafana', 'catboost', 'oracle', 'kubernetes']","['vue', 'html', 'spring']",0.0,3,0.7075715095507573,0.7323383649276565,0.364670453424443
E79967,T62402,Automate tests,testing,"['docker', 'IsolationForest', 'wordpress', 'big data']",['kafka'],0.0,2,0.6843098230062679,0.7140385919881326,0.35746054522976517
E87224,T41751,Design UI,frontend,"['azure', 'IsolationForest', 'kubernetes', 'mongodb', 'html', 'java', 'seo']","['vue', 'microservices', 'spring']",0.0,3,0.6306708017324181,0.5214664414146293,0.2681784996301525
E76348,T23336,Automate tests,testing,"['mysql', 'microservices', 'mongodb', 'react', 'seo']","['javascript', 'jenkins']",0.0,3,0.776019440063953,0.45222434541176704,0.31861497969278585
E49144,T54864,Automate tests,testing,"['pandas', 'tableau', 'html', 'catboost', 'seo', 'git', 'pytest']","['postgresql', 'kubernetes', 'html']",0.1111111111111111,2,0.6900647085741395,0.5972025569140007,0.10361222216798885
E32539,T44153,Automate tests,testing,"['django', 'jira', 'css', 'flask', 'tableau', 'angular', 'transformer']","['kubernetes', 'catboost', 'vue']",0.0,2,0.6691329905904384,0.45546409366721274,0.2337300258033779
E33466,T13615,Develop API endpoints,backend,"['wordpress', 'flask', 'sql', 'microservices']",['html'],0.0,3,0.5922895206472198,0.4154284939838505,0.2392196081922253
E88870,T26296,Implement authentication,backend,"['html', 'sap', 'kafka', 'ARIMA']","['matplotlib', 'tensorflow', 'selenium']",0.0,2,0.6628890322518521,0.4831422740813386,0.36176919375182426
E79529,T5890,Perform load testing,testing,"['scikit-learn', 'numpy', 'node.js', 'salesforce', 'c++', 'linux', 'wordpress']","['spark', 'power bi', 'pytest']",0.0,3,0.6312904490795013,0.4159047464150615,0.2167185671964714
E50009,T50228,Optimize cloud costs,cloud,"['spark', 'wordpress', 'figma', 'aws', 'IsolationForest', 'big data']",['hibernate'],0.0,3,0.6127738096483606,0.5073655938832764,0.503725980886314
E3702,T65975,Develop API endpoints,backend,"['transformer', 'node.js', 'javascript', 'selenium', 'numpy', 'react']",['flask'],0.0,3,0.7388286641721677,0.4811538221170686,0.38699857395096765
E74164,T77562,Analyze customer churn,data science,"['tensorflow', 'IsolationForest', 'figma', 'pandas']",['jenkins'],0.0,2,0.6722564647260357,0.5293825411832463,0.22738087152674058
E48804,T40492,Migrate services to Azure,cloud,"['mongodb', 'prometheus', 'oracle', 'angular']",['javascript'],0.0,3,0.6812989916445866,0.5226327732151407,0.2239535836527996
E60326,T8172,Develop recommendation system,ai/ml,"['gcp', 'terraform', 'wordpress', 'transformer', 'scikit-learn', 'vue']","['bash', 'LSTM', 'salesforce']",0.0,3,0.6903442324723691,0.45568471125737386,0.010751190164083019
E30130,T99386,Design UI,frontend,"['numpy', 'sql', 'rest api', 'postgresql', 'tableau', 'terraform', 'django']",['react'],0.0,3,0.6683198075298984,0.424823359020448,0.3112955932661174
E71646,T62187,Set up CI/CD pipeline,devops,"['pandas', 'postgresql', 'java', 'flask']",['seo'],0.0,3,0.6820946597455552,0.5092187104539787,0.24929872277669307
E75172,T65534,Develop API endpoints,backend,"['grafana', 'tableau', 'mongodb', 'html']",['matplotlib'],0.0,2,0.6933922109674169,0.45621550914714426,0.006237225989633166
E62731,T81549,Develop API endpoints,backend,"['docker', 'javascript', 'vue', 'java', 'ARIMA']",['pytorch'],0.0,3,0.715179935716207,0.37370131401765827,0.6274854228657383
E81236,T87204,Develop recommendation system,ai/ml,"['java', 'prometheus', 'scikit-learn', 'tableau', 'seo']",['LSTM'],0.0,2,0.7142884254344631,0.4984294563133488,0.1148707225730704
E41412,T60398,Train NLP models,ai/ml,"['tensorflow', 'numpy', 'LSTM', 'node.js', 'angular', 'azure', 'git']","['pandas', 'grafana', 'kafka']",0.0,3,0.6870873678362908,0.5751693675722539,0.2354977571480572
E96366,T84908,Develop ML models,data science,"['LSTM', 'oracle', 'rest api', 'big data', 'node.js', 'pandas', 'docker']","['catboost', 'bash']",0.0,2,0.664333513198101,0.6964110897630209,0.082878788828332
E70864,T91149,Automate tests,testing,"['gcp', 'bash', 'matplotlib', 'grafana', 'javascript', 'python']",['kubernetes'],0.0,3,0.6673035416526951,0.5700028429323964,0.11646984627155121
E84483,T57843,Optimize cloud costs,cloud,"['hibernate', 'terraform', 'xgboost', 'big data', 'mongodb']","['html', 'selenium']",0.0,3,0.6769349931072309,0.5781312959147953,0.2001748949303591
E32351,T15411,Migrate services to Azure,cloud,"['kubernetes', 'git', 'spark', 'matplotlib', 'jenkins', 'catboost']","['wordpress', 'rest api']",0.0,3,0.7559820718707428,0.43298850709564984,0.33539185059206145
E37485,T1635,Migrate services to Azure,cloud,"['jenkins', 'xgboost', 'grafana', 'seo', 'angular']","['matplotlib', 'salesforce']",0.0,3,0.7497658630228763,0.5342552249929275,0.33398169968531666
E81170,T7781,Design UI,frontend,"['power bi', 'pandas', 'kubernetes', 'azure', 'spark', 'git']",['big data'],0.0,2,0.7722457300115094,0.6258318871872732,0.27475359768980284
E44058,T9179,Automate tests,testing,"['pandas', 'transformer', 'kafka', 'azure', 'mysql']",['numpy'],0.0,3,0.6922791508832578,0.7409290829057269,0.23287482741177917
E31147,T33918,Set up CI/CD pipeline,devops,"['kubernetes', 'css', 'linux', 'jira']","['IsolationForest', 'figma', 'pytorch']",0.0,2,0.6756244692401524,0.41709854818116276,0.2908943409518257
E63223,T47322,Develop API endpoints,backend,"['kafka', 'c++', 'hibernate', 'pytorch', 'bash']",['java'],0.0,3,0.7466068617655489,0.45195818049086567,0.3868811039083706
E68202,T33085,Design UI,frontend,"['LSTM', 'git', 'postgresql', 'mysql', 'microservices', 'rest api', 'prometheus']","['kafka', 'c++']",0.0,3,0.6807340343240031,0.658828148678491,0.218351452543894
E71601,T12005,Develop recommendation system,ai/ml,"['postgresql', 'docker', 'matplotlib', 'sap']",['tensorflow'],0.0,3,0.6389733168193867,0.5489718742301324,0.2478243656653325
E62840,T48281,Design UI,frontend,"['kafka', 'pandas', 'mongodb', 'html', 'python']","['vue', 'django']",0.0,2,0.7224753364278882,0.4820472955565247,0.2963842859940533
E93090,T66911,Optimize cloud costs,cloud,"['python', 'catboost', 'flask', 'numpy', 'sql', 'transformer']","['power bi', 'spring']",0.0,3,0.7055548856879815,0.37709389040494334,0.15359410648153077
E16318,T20896,Automate tests,testing,"['vue', 'azure', 'django', 'css', 'linux', 'rest api']","['sql', 'html', 'terraform']",0.0,3,0.6399853822838826,0.7037447722332637,0.2377931061451292
E71692,T9924,Implement authentication,backend,"['pytest', 'spring', 'django', 'tensorflow', 'grafana', 'microservices']","['catboost', 'html', 'seo']",0.0,3,0.6579639297531789,0.7319533558148859,0.16842732739978888
E75730,T38653,Develop ML models,data science,"['django', 'salesforce', 'sql', 'IsolationForest', 'kafka', 'seo']",['wordpress'],0.0,3,0.7280614986264516,0.369910728501205,0.052868634914758406
E11031,T80511,Analyze customer churn,data science,"['mongodb', 'react', 'spring', 'selenium', 'javascript', 'css']",['python'],0.0,3,0.6930871909547477,0.6990902245536145,0.052627351554980606
E42755,T51599,Automate tests,testing,"['node.js', 'vue', 'pytorch', 'spring', 'c++', 'gcp', 'IsolationForest']","['django', 'kubernetes']",0.0,3,0.7210288049500304,0.49348129794600115,0.30940071444458156
E55240,T6000,Monitor production systems,devops,"['bash', 'microservices', 'pytest', 'grafana', 'transformer']","['figma', 'gcp']",0.0,3,0.6829325809774497,0.6255503276762646,0.5442239971679164
E10000,T65120,Optimize frontend performance,frontend,"['tensorflow', 'numpy', 'figma', 'kafka', 'django']","['node.js', 'scikit-learn', 'aws']",0.0,3,0.751416646976809,0.5978216613414379,0.14323091530519017
E28020,T43058,Optimize frontend performance,frontend,"['linux', 'wordpress', 'sql', 'ARIMA']",['grafana'],0.0,3,0.7324581052958111,0.35552290849056256,0.07272558131410733
E94550,T27495,Optimize frontend performance,frontend,"['matplotlib', 'hibernate', 'jenkins', 'kubernetes', 'spark', 'postgresql', 'sap']",['salesforce'],0.0,3,0.7187712438539525,0.7047247214778604,0.4493603053214378
E56209,T69980,Develop API endpoints,backend,"['hibernate', 'terraform', 'gcp', 'react']",['prometheus'],0.0,2,0.7817692153723,0.4489626689383178,0.3349404524017072
E32085,T98105,Develop API endpoints,backend,"['jira', 'numpy', 'salesforce', 'kafka', 'css']","['big data', 'linux']",0.0,3,0.7396138666851625,0.5389329383259893,0.3341782919344252
E93085,T93607,Analyze customer churn,data science,"['django', 'matplotlib', 'kafka', 'pytest']","['grafana', 'gcp']",0.0,3,0.6426408672065866,0.7110228203734543,0.1360456086691634
E25242,T58447,Optimize cloud costs,cloud,"['vue', 'sql', 'scikit-learn', 'mysql', 'azure']","['python', 'oracle']",0.0,2,0.6527310583717876,0.6509625491145583,0.016093334279998928
E99736,T11378,Optimize frontend performance,frontend,"['c++', 'azure', 'kafka', 'seo', 'django', 'selenium', 'angular']","['bash', 'spring']",0.0,3,0.6977167530673808,0.7385047259945188,0.3896583686935184
E74376,T9938,Optimize cloud costs,cloud,"['gcp', 'sql', 'c++', 'selenium', 'java', 'docker', 'spark']","['terraform', 'aws', 'azure']",0.0,2,0.7259997548367284,0.3893298033612089,0.08935012169866063
E56613,T83373,Set up CI/CD pipeline,devops,"['postgresql', 'css', 'xgboost', 'pandas', 'aws', 'spring', 'mongodb']",['html'],0.0,3,0.6969790778922105,0.41890996556992655,0.3553669429812231
E65067,T83483,Develop API endpoints,backend,"['jenkins', 'docker', 'java', 'css', 'grafana', 'react']",['ARIMA'],0.0,3,0.7505333900794762,0.6314764761613212,0.1407103165141653
E38174,T84984,Design UI,frontend,"['c++', 'node.js', 'rest api', 'sap', 'prometheus']","['django', 'jira']",0.0,3,0.5977913738428036,0.4308994183378293,0.29871365953600976
E49453,T94809,Develop recommendation system,ai/ml,"['LSTM', 'oracle', 'prometheus', 'big data', 'jira', 'html', 'postgresql']","['bash', 'grafana']",0.0,3,0.7075732203965618,0.39128235416473267,0.18863584620079626
E10130,T2186,Perform load testing,testing,"['javascript', 'gcp', 'scikit-learn', 'kubernetes', 'big data', 'hibernate', 'docker']","['pandas', 'matplotlib']",0.0,3,0.6640411603530806,0.6849765799930401,0.2359092926371434
E42675,T33206,Develop ML models,data science,"['pandas', 'rest api', 'react', 'flask']","['kubernetes', 'big data', 'kafka']",0.0,2,0.7926712936290963,0.4915772970460388,0.20007443737715294
E74904,T76415,Optimize frontend performance,frontend,"['tensorflow', 'git', 'jenkins', 'tableau']",['flask'],0.0,3,0.7370637388393968,0.7189255964909418,0.5000183644085034
E40348,T84620,Optimize frontend performance,frontend,"['django', 'hibernate', 'c++', 'big data', 'node.js']","['bash', 'microservices']",0.0,3,0.755263276914928,0.5981294363419521,0.34578546143312255
E58897,T12445,Migrate services to Azure,cloud,"['selenium', 'flask', 'tableau', 'terraform', 'matplotlib', 'kubernetes']","['kafka', 'sap']",0.0,2,0.6382691955847254,0.3609636079411408,0.03973790385807452
E74135,T80885,Optimize frontend performance,frontend,"['git', 'LSTM', 'aws', 'wordpress', 'numpy', 'seo', 'grafana']",['big data'],0.0,2,0.786592247662044,0.42527726145165057,0.5337433929598792
E52319,T92562,Optimize cloud costs,cloud,"['power bi', 'transformer', 'sap', 'numpy', 'pytest', 'aws', 'rest api']",['tableau'],0.0,3,0.7951388760543653,0.6494558354051956,0.28862005145382125
E33840,T52710,Monitor production systems,devops,"['spark', 'c++', 'linux', 'power bi', 'kafka', 'transformer']","['vue', 'catboost']",0.0,2,0.760894317045107,0.48344956075669254,0.34291917076507283
E94910,T86828,Migrate services to Azure,cloud,"['spring', 'django', 'microservices', 'c++', 'salesforce', 'linux', 'numpy']","['matplotlib', 'IsolationForest']",0.0,3,0.7156358216896511,0.6684786241642763,0.3232810868753059
E73483,T43006,Monitor production systems,devops,"['LSTM', 'power bi', 'vue', 'sap']","['node.js', 'selenium', 'xgboost']",0.0,3,0.6939341196560436,0.681523367438428,0.2826085784930154
E64307,T27210,Develop API endpoints,backend,"['prometheus', 'vue', 'numpy', 'azure', 'flask']","['kafka', 'pytorch']",0.0,3,0.6280686093553919,0.703810255790372,0.2702935962691697
E86389,T35140,Design UI,frontend,"['big data', 'jira', 'java', 'sap', 'pytest', 'tableau', 'vue']",['matplotlib'],0.0,3,0.7438317425605154,0.718347301076527,0.1847209005042169
E57615,T2818,Optimize frontend performance,frontend,"['sql', 'salesforce', 'html', 'c++', 'pytorch', 'docker']",['mongodb'],0.0,2,0.657412849569177,0.5512476485722559,0.31866359698079
E7905,T25696,Automate tests,testing,"['tensorflow', 'javascript', 'mongodb', 'spark', 'xgboost', 'sap', 'react']","['django', 'jira']",0.0,2,0.6862188680619276,0.5554057080691256,0.323986558457194
E24093,T7143,Optimize frontend performance,frontend,"['salesforce', 'c++', 'docker', 'kafka', 'python', 'ARIMA']","['node.js', 'big data']",0.0,3,0.6827649612103371,0.5373357885582652,0.3948412183526659
E55392,T68248,Monitor production systems,devops,"['linux', 'c++', 'prometheus', 'matplotlib', 'pandas']","['jira', 'java']",0.0,2,0.6343420748112041,0.7467395774682208,0.3302746888635937
E1839,T3075,Monitor production systems,devops,"['selenium', 'docker', 'pandas', 'sql', 'xgboost']","['prometheus', 'catboost']",0.0,2,0.6254166325640138,0.6022015992272888,0.10543991898681668
E83484,T93839,Automate tests,testing,"['spark', 'vue', 'aws', 'azure', 'tensorflow']","['grafana', 'wordpress', 'numpy']",0.0,3,0.6742845943259508,0.3912123433727921,0.07848665265886792
E93878,T81815,Monitor production systems,devops,"['mysql', 'numpy', 'scikit-learn', 'salesforce', 'sap', 'oracle']","['kafka', 'aws', 'gcp']",0.0,3,0.7533128460343207,0.6713075877256743,0.2420448573379774
E34459,T67351,Design UI,frontend,"['bash', 'big data', 'rest api', 'html']","['django', 'ARIMA']",0.0,3,0.7759309420997585,0.4851656578960286,0.3647403749973266
E48805,T12919,Automate tests,testing,"['html', 'css', 'spark', 'linux', 'tensorflow']","['power bi', 'django', 'seo']",0.0,3,0.6992964018348986,0.7205405620749644,0.13942677769760498
E60198,T27814,Design UI,frontend,"['xgboost', 'matplotlib', 'aws', 'pandas', 'figma', 'pytorch', 'tableau']",['javascript'],0.0,3,0.7287614730123231,0.4460961462618569,0.15048042424144425
E65433,T62029,Design UI,frontend,"['LSTM', 'terraform', 'kafka', 'pandas']","['numpy', 'seo']",0.0,2,0.7005187153315371,0.41467403185948626,0.19891280762824726
E13454,T47020,Implement authentication,backend,"['postgresql', 'python', 'numpy', 'figma', 'pandas', 'matplotlib']","['wordpress', 'oracle']",0.0,3,0.7019734298567865,0.4551104033858232,0.16017059459261318
E82020,T74720,Implement authentication,backend,"['jira', 'grafana', 'linux', 'big data']",['terraform'],0.0,2,0.7163763733406479,0.6127676342947188,0.17490491513364848
E44115,T44394,Monitor production systems,devops,"['python', 'bash', 'ARIMA', 'jenkins', 'sap', 'pytorch', 'django']","['html', 'IsolationForest', 'docker']",0.0,3,0.7216552736727528,0.6947893603115329,0.3350100468371927
E51339,T25824,Design UI,frontend,"['selenium', 'big data', 'django', 'c++', 'bash', 'linux']",['java'],0.0,3,0.7077714438834352,0.5683591129949446,0.5686074898884765
E98052,T8493,Develop API endpoints,backend,"['flask', 'tableau', 'vue', 'jenkins']",['oracle'],0.0,3,0.7826575875061587,0.4029986956859696,0.12119832247648507
E73047,T13862,Optimize cloud costs,cloud,"['gcp', 'seo', 'salesforce', 'scikit-learn']","['ARIMA', 'mongodb']",0.0,2,0.7218616180676106,0.452058737444748,0.06107745264754991
E27095,T92451,Perform load testing,testing,"['kafka', 'azure', 'big data', 'LSTM', 'gcp']","['vue', 'selenium']",0.0,3,0.7771935555127873,0.5796013424188478,0.5235634781763889
E58107,T31411,Analyze customer churn,data science,"['gcp', 'html', 'matplotlib', 'bash', 'jenkins']","['docker', 'oracle']",0.0,3,0.7793586481945898,0.5189834866651151,0.0005186235197431333
E49292,T74185,Develop ML models,data science,"['aws', 'jenkins', 'microservices', 'transformer', 'vue', 'python']",['spring'],0.0,2,0.6649377321972659,0.511491195965817,0.39019405659669415
E13392,T10011,Develop API endpoints,backend,"['kafka', 'linux', 'sap', 'numpy', 'microservices']","['ARIMA', 'css', 'oracle']",0.0,3,0.732808687297877,0.7048113262511322,0.22004131726751883
E20522,T29021,Train NLP models,ai/ml,"['vue', 'transformer', 'gcp', 'power bi', 'jira', 'xgboost']","['prometheus', 'grafana', 'kafka']",0.0,3,0.7068398465789931,0.43911114421216335,0.13807122252436665
E56041,T32718,Develop ML models,data science,"['wordpress', 'pytest', 'pandas', 'vue', 'css', 'postgresql', 'git']",['terraform'],0.0,3,0.6533438242205506,0.7353314003541728,0.18068791381529686
E71014,T31215,Optimize frontend performance,frontend,"['transformer', 'jira', 'matplotlib', 'power bi', 'azure', 'aws']","['c++', 'docker', 'pytorch']",0.0,3,0.5930652889083637,0.4594535451585323,0.11737429630221256
E54167,T81455,Develop recommendation system,ai/ml,"['c++', 'spring', 'wordpress', 'numpy']","['kubernetes', 'LSTM', 'salesforce']",0.0,3,0.6305137435018399,0.3822829960244255,0.4109022621463232
E40886,T99578,Optimize frontend performance,frontend,"['salesforce', 'mysql', 'sap', 'LSTM', 'pytest', 'azure', 'power bi']","['kafka', 'tableau']",0.0,3,0.6635335248159265,0.3822100751889579,0.1312081185674534
E15395,T64050,Develop recommendation system,ai/ml,"['pandas', 'docker', 'spark', 'tableau', 'sap', 'matplotlib']","['LSTM', 'spring', 'microservices']",0.0,3,0.7253434989378965,0.4454776522948559,0.11010926393743584
